"peak_number","name","formula","calc_mw","m_z","rt_min","mass_list_name","mean_area","sample_location"
8418,"Radicinin","C12 H12 O5",236.06855,237.07583,10.097,"mz_cloud",180892.611962207,"kasane (main) surface water"
6613,"Radicinin","C12 H12 O5",236.0686,237.07587,16.322,"mz_cloud",836038.837744751,"glen valley (reclamation) surface water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",5670888.74975528,"palapye wwtp (eff) waste water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",9660730.59985302,"palapye wwtp surface water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",1272823.18019455,"lotsane dam surface water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",8193086.74608341,"francistown wwtp surface water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",3575725.07031713,"kasane wwtp (main) surface water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",8518807.4899571,"kasane wwtp (overflow) surface water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",482889.406186513,"kasane (main) surface water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",912388.576097726,"maun beach (after) surface water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",7280698.87684389,"maun wwtp (main) waste water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",3514927.09941714,"glen valley (reclamation) surface water"
721,"Rhodamine 6G","C28 H30 N2 O3",442.22571,443.23299,16.156,"mz_cloud",10283142.8656572,"glen valley (recreational) surface water"
4860,"Ricinine","C8 H8 N2 O2",164.0586,165.06588,4.269,"mz_cloud",766166.310596314,"francistown wwtp surface water"
7218,"Ricinine","C8 H8 N2 O2",164.05864,165.06588,6.167,"mz_cloud",1007164.43175612,"kasane wwtp (main) surface water"
4860,"Ricinine","C8 H8 N2 O2",164.0586,165.06588,4.269,"mz_cloud",1898141.34932515,"kasane wwtp (overflow) surface water"
4860,"Ricinine","C8 H8 N2 O2",164.0586,165.06588,4.269,"mz_cloud",1671195.05237385,"glen valley (reclamation) surface water"
4292,"Scoparone","C11 H10 O4",206.05791,207.06519,10.279,"mz_cloud",911982.507168952,"palapye wwtp (eff) waste water"
4292,"Scoparone","C11 H10 O4",206.05791,207.06519,10.279,"mz_cloud",2202189.39545424,"francistown wwtp surface water"
6126,"Scopoletin","C10 H8 O4",192.04229,193.04957,9.231,"mz_cloud",1319179.18994376,"maun beach (after) surface water"
2344,"Senecionine","C18 H25 N O5",335.17332,336.1806,7.411,"mz_cloud",647862.201553122,"palapye wwtp (eff) waste water"
2654,"Simazine","C7 H12 Cl N5",201.07894,202.08621,6.105,"mz_cloud",1364817.87420231,"palapye wwtp (eff) waste water"
2654,"Simazine","C7 H12 Cl N5",201.07894,202.08621,6.105,"mz_cloud",1922546.14715926,"palapye wwtp surface water"
3858,"Simazine","C7 H12 Cl N5",201.07895,202.08622,10.819,"mz_cloud",2467374.83522191,"francistown wwtp surface water"
2654,"Simazine","C7 H12 Cl N5",201.07894,202.08621,6.105,"mz_cloud",1960582.07514561,"kasane wwtp (overflow) surface water"
5942,"Simazine","C7 H12 Cl N5",201.07898,202.08624,8.886,"mz_cloud",163857.823633752,"maun beach (before) surface water"
2654,"Simazine","C7 H12 Cl N5",201.07894,202.08621,6.105,"mz_cloud",3577460.57383572,"maun wwtp (main) waste water"
2654,"Simazine","C7 H12 Cl N5",201.07894,202.08621,6.105,"mz_cloud",1521044.69654923,"glen valley (reclamation) surface water"
2654,"Simazine","C7 H12 Cl N5",201.07894,202.08621,6.105,"mz_cloud",3556816.48375217,"glen valley (recreational) surface water"
6630,"Simetone","C8 H15 N5 O",197.12768,198.13495,6.622,"mz_cloud",977762.673970151,"kasane wwtp (overflow) surface water"
6630,"Simetone","C8 H15 N5 O",197.12768,198.13495,6.622,"mz_cloud",798890.93941462,"maun wwtp (main) waste water"
4423,"Solanidine","C27 H43 N O",397.33444,398.34172,15.113,"mz_cloud",845224.803104761,"palapye wwtp surface water"
4423,"Solanidine","C27 H43 N O",397.33444,398.34172,15.113,"mz_cloud",2083412.52713152,"francistown wwtp surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",9497260.16601052,"lecheng stream surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",22400877.8749257,"lecheng spring surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",37970254.604873,"palapye wwtp (eff) waste water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",79094735.7502899,"palapye wwtp surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",13839460.1873755,"lotsane dam surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",52540032.2844402,"francistown wwtp surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",22364577.4146262,"kasane wwtp (main) surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",11527784.7056541,"kasane wwtp (overflow) surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",18704723.3565766,"kasane (main) surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",6214471.5037824,"kasane (recreational) surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",4364888.40902632,"maun beach (before) surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",7677046.9294716,"maun beach (after) surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",37785910.3393059,"maun wwtp (main) waste water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",17074504.0228057,"glen valley (reclamation) surface water"
56,"Stearamide","C18 H37 N O",283.2876,284.29486,22.17,"mz_cloud",32742647.7491382,"glen valley (recreational) surface water"
7147,"Sulcatol","C8 H16 O",128.12024,129.12752,12.09,"mz_cloud",1027626.73956389,"palapye wwtp (eff) waste water"
1575,"Tangeritin","C20 H20 O7",372.12085,373.12812,15.833,"mz_cloud",5631545.75502248,"lecheng stream surface water"
1575,"Tangeritin","C20 H20 O7",372.12085,373.12812,15.833,"mz_cloud",218308.1524271,"lecheng spring surface water"
1575,"Tangeritin","C20 H20 O7",372.12085,373.12812,15.833,"mz_cloud",2943309.18154419,"palapye wwtp (eff) waste water"
1575,"Tangeritin","C20 H20 O7",372.12085,373.12812,15.833,"mz_cloud",1918105.76281456,"palapye wwtp surface water"
1575,"Tangeritin","C20 H20 O7",372.12085,373.12812,15.833,"mz_cloud",239290.754945962,"lotsane dam surface water"
2941,"Tebuthiuron","C9 H16 N4 O S",228.10461,229.11188,13.391,"mz_cloud",1179906.51000092,"palapye wwtp (eff) waste water"
2941,"Tebuthiuron","C9 H16 N4 O S",228.10461,229.11188,13.391,"mz_cloud",1575331.2290262,"palapye wwtp surface water"
2941,"Tebuthiuron","C9 H16 N4 O S",228.10461,229.11188,13.391,"mz_cloud",2011291.18588354,"glen valley (reclamation) surface water"
2941,"Tebuthiuron","C9 H16 N4 O S",228.10461,229.11188,13.391,"mz_cloud",3245034.87743125,"glen valley (recreational) surface water"
3411,"Tridemorph","C19 H39 N O",297.30324,298.31052,19.486,"mz_cloud",2618969.98029398,"francistown wwtp surface water"
5786,"Triisopropanolamine","C9 H21 N O3",191.1522,192.15949,1.511,"mz_cloud",1490069.55024988,"glen valley (reclamation) surface water"
5238,"Triphenyl phosphate","C18 H15 O4 P",326.07085,327.07816,17.941,"mz_cloud",340101.236591522,"lecheng stream surface water"
5238,"Triphenyl phosphate","C18 H15 O4 P",326.07085,327.07816,17.941,"mz_cloud",391713.197012744,"francistown wwtp surface water"
5238,"Triphenyl phosphate","C18 H15 O4 P",326.07085,327.07816,17.941,"mz_cloud",1712962.21443735,"kasane (main) surface water"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"mz_cloud",695876.880861931,"lecheng stream surface water"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"mz_cloud",145962297.521967,"palapye wwtp (eff) waste water"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"mz_cloud",159760310.314578,"palapye wwtp surface water"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"mz_cloud",186478236.683014,"francistown wwtp surface water"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"mz_cloud",1889994.94889443,"kasane wwtp (main) surface water"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"mz_cloud",857983.67488568,"maun beach (after) surface water"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"mz_cloud",2317012.06778755,"maun wwtp (main) waste water"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"mz_cloud",88137977.8169726,"glen valley (reclamation) surface water"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"mz_cloud",25600462.4138314,"glen valley (recreational) surface water"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"mz_cloud",1965365.8192423,"palapye wwtp (eff) waste water"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"mz_cloud",2365958.88765707,"palapye wwtp surface water"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"mz_cloud",1445997.60198487,"francistown wwtp surface water"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"mz_cloud",1940729.78824386,"kasane wwtp (main) surface water"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"mz_cloud",1737906.05952194,"glen valley (reclamation) surface water"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"mz_cloud",640001.965848938,"glen valley (recreational) surface water"
2727,"Tropine","C8 H15 N O",141.11546,142.12274,12.134,"mz_cloud",1011281.89933349,"palapye wwtp (eff) waste water"
2727,"Tropine","C8 H15 N O",141.11546,142.12274,12.134,"mz_cloud",2035241.71382807,"kasane wwtp (main) surface water"
4393,"Tropine","C8 H15 N O",141.11545,142.12273,10.288,"mz_cloud",1996869.52131295,"maun wwtp (main) waste water"
2900,"Tropine","C8 H15 N O",141.11546,142.12274,12.482,"mz_cloud",3148499.715439,"glen valley (reclamation) surface water"
2727,"Tropine","C8 H15 N O",141.11546,142.12274,12.134,"mz_cloud",2317644.51887512,"glen valley (recreational) surface water"
1363,"Tropinone","C8 H13 N O",139.09981,140.10709,9.393,"mz_cloud",2591741.24136189,"kasane wwtp (overflow) surface water"
1363,"Tropinone","C8 H13 N O",139.09981,140.10709,9.393,"mz_cloud",1664668.16221576,"maun wwtp (main) waste water"
1363,"Tropinone","C8 H13 N O",139.09981,140.10709,9.393,"mz_cloud",3237223.23299878,"glen valley (recreational) surface water"
1927,"Valsartan metabolite","C14 H10 N4 O2",266.08048,267.08776,12.749,"mz_cloud",984926.737690116,"maun wwtp (main) waste water"
1927,"Valsartan metabolite","C14 H10 N4 O2",266.08048,267.08776,12.749,"mz_cloud",474747.619290445,"glen valley (reclamation) surface water"
1927,"Valsartan metabolite","C14 H10 N4 O2",266.08048,267.08776,12.749,"mz_cloud",4024385.27355712,"glen valley (recreational) surface water"
945,"Victoria blue B","C33 H31 N3",469.25228,470.25954,6.932,"mz_cloud",9024408.26415117,"glen valley (reclamation) surface water"
945,"Victoria blue B","C33 H31 N3",469.25228,470.25954,6.932,"mz_cloud",942591.652991524,"glen valley (recreational) surface water"
3477,"Zearalenone","C18 H22 O5",318.14663,319.1539,14.16,"mz_cloud",434521.84569705,"palapye wwtp (eff) waste water"
3477,"Zearalenone","C18 H22 O5",318.14663,319.1539,14.16,"mz_cloud",1953513.84414089,"kasane wwtp (main) surface water"
8354,"Zearalenone","C18 H22 O5",318.14641,319.15369,12.132,"mz_cloud",447260.45173635,"kasane (recreational) surface water"
3477,"Zearalenone","C18 H22 O5",318.14663,319.1539,14.16,"mz_cloud",431190.348335236,"maun beach (after) surface water"
4392,"Zearalenone","C18 H22 O5",318.14671,319.15399,15.912,"mz_cloud",464666.308589201,"maun wwtp (main) waste water"
4392,"Zearalenone","C18 H22 O5",318.14671,319.15399,15.912,"mz_cloud",1807472.73943397,"glen valley (reclamation) surface water"
4392,"Zearalenone","C18 H22 O5",318.14671,319.15399,15.912,"mz_cloud",1254508.79389873,"glen valley (recreational) surface water"
4913,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",312.2203,313.22757,17.368,"mz_cloud",103798.143852715,"lecheng spring surface water"
4913,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",312.2203,313.22757,17.368,"mz_cloud",458168.856715769,"lotsane dam surface water"
4913,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",312.2203,313.22757,17.368,"mz_cloud",1213534.70359426,"francistown wwtp surface water"
4913,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",312.2203,313.22757,17.368,"mz_cloud",428348.016074238,"kasane wwtp (main) surface water"
4913,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",312.2203,313.22757,17.368,"mz_cloud",820008.249449484,"kasane (main) surface water"
4913,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",312.2203,313.22757,17.368,"mz_cloud",1057072.64933916,"kasane (recreational) surface water"
4913,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",312.2203,313.22757,17.368,"mz_cloud",749742.587289033,"maun beach (after) surface water"
4913,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",312.2203,313.22757,17.368,"mz_cloud",365006.536619621,"maun wwtp (main) waste water"
4913,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",312.2203,313.22757,17.368,"mz_cloud",1209612.1861894,"glen valley (reclamation) surface water"
4913,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",312.2203,313.22757,17.368,"mz_cloud",1874045.51701273,"glen valley (recreational) surface water"
6000,"[4-(2-methoxyphenyl)piperazino](4-methylphenyl)methanone","C19 H22 N2 O2",310.16822,311.17549,12.67,"mz_cloud",1412385.7277455,"glen valley (recreational) surface water"
557,"[5-(2-methylimidazo[1,2-a]pyridin-3-yl)-1H-pyrazol-1-yl][4-(trifluoromethyl)phenyl]methanone","C19 H13 F3 N4 O",370.10588,371.11315,4.883,"mz_cloud",4375346.11130324,"maun wwtp (main) waste water"
557,"[5-(2-methylimidazo[1,2-a]pyridin-3-yl)-1H-pyrazol-1-yl][4-(trifluoromethyl)phenyl]methanone","C19 H13 F3 N4 O",370.10588,371.11315,4.883,"mz_cloud",260858.368077356,"glen valley (reclamation) surface water"
557,"[5-(2-methylimidazo[1,2-a]pyridin-3-yl)-1H-pyrazol-1-yl][4-(trifluoromethyl)phenyl]methanone","C19 H13 F3 N4 O",370.10588,371.11315,4.883,"mz_cloud",3148783.99592551,"glen valley (recreational) surface water"
458,"carbamazepine-d10","C15 H2 [2]H10 N2 O",246.15803,247.1653,1.192,"mz_cloud",2708378.32474039,"palapye wwtp surface water"
458,"carbamazepine-d10","C15 H2 [2]H10 N2 O",246.15803,247.1653,1.192,"mz_cloud",4501446.09497103,"francistown wwtp surface water"
458,"carbamazepine-d10","C15 H2 [2]H10 N2 O",246.15803,247.1653,1.192,"mz_cloud",16140248.6418767,"kasane wwtp (overflow) surface water"
458,"carbamazepine-d10","C15 H2 [2]H10 N2 O",246.15803,247.1653,1.192,"mz_cloud",3956989.26726396,"maun beach (before) surface water"
458,"carbamazepine-d10","C15 H2 [2]H10 N2 O",246.15803,247.1653,1.192,"mz_cloud",7850111.12886907,"maun beach (after) surface water"
458,"carbamazepine-d10","C15 H2 [2]H10 N2 O",246.15803,247.1653,1.192,"mz_cloud",5498692.18717719,"maun wwtp (main) waste water"
458,"carbamazepine-d10","C15 H2 [2]H10 N2 O",246.15803,247.1653,1.192,"mz_cloud",12291988.4642613,"glen valley (recreational) surface water"
1875,"cis-12-Octadecenoic acid methyl ester","C19 H36 O2",296.27167,297.27896,23.841,"mz_cloud",2891464.18767525,"palapye wwtp (eff) waste water"
1875,"cis-12-Octadecenoic acid methyl ester","C19 H36 O2",296.27167,297.27896,23.841,"mz_cloud",4119821.60265979,"palapye wwtp surface water"
1875,"cis-12-Octadecenoic acid methyl ester","C19 H36 O2",296.27167,297.27896,23.841,"mz_cloud",2667132.94483215,"francistown wwtp surface water"
1875,"cis-12-Octadecenoic acid methyl ester","C19 H36 O2",296.27167,297.27896,23.841,"mz_cloud",1959762.39654002,"maun wwtp (main) waste water"
4957,"ethyl 1-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)piperidine-4-carboxylate","C14 H21 N3 O4",295.15329,296.16057,8.815,"mz_cloud",268003.833514317,"kasane wwtp (main) surface water"
403,"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","C23 H31 N3 O3",397.23824,398.24552,20.656,"mz_cloud",17464103.6690322,"francistown wwtp surface water"
1167,"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","C23 H31 N3 O3",397.23823,398.24551,20.916,"mz_cloud",508762.480710665,"kasane wwtp (main) surface water"
1167,"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","C23 H31 N3 O3",397.23823,398.24551,20.916,"mz_cloud",1730042.7864301,"kasane (main) surface water"
1167,"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","C23 H31 N3 O3",397.23823,398.24551,20.916,"mz_cloud",2294214.75462924,"glen valley (recreational) surface water"
8372,"ethyl 2-(methylthio)-4-tetrahydro-1H-pyrrol-1-yl-8-(trifluoromethyl)quinoline-3-carboxylate","C18 H19 F3 N2 O2 S",384.11342,385.12069,16.765,"mz_cloud",656320.435965856,"kasane wwtp (overflow) surface water"
9039,"ethyl 5-[3-(dimethylamino)allanoyl]-2-phenyl-1,3-thiazole-4-carboxylate","C17 H18 N2 O3 S",330.10387,331.11115,7.294,"mz_cloud",289158.788380909,"palapye wwtp surface water"
9039,"ethyl 5-[3-(dimethylamino)allanoyl]-2-phenyl-1,3-thiazole-4-carboxylate","C17 H18 N2 O3 S",330.10387,331.11115,7.294,"mz_cloud",445227.626393205,"francistown wwtp surface water"
931,"morphine-d3","C17 H16 [2]H3 N O3",288.15503,289.16231,8.974,"mz_cloud",497849.92437607,"lecheng stream surface water"
931,"morphine-d3","C17 H16 [2]H3 N O3",288.15503,289.16231,8.974,"mz_cloud",2749596.84123669,"palapye wwtp (eff) waste water"
931,"morphine-d3","C17 H16 [2]H3 N O3",288.15503,289.16231,8.974,"mz_cloud",1951357.31802125,"palapye wwtp surface water"
1093,"morphine-d3","C17 H16 [2]H3 N O3",288.15506,289.16233,9.196,"mz_cloud",1195732.30777844,"lotsane dam surface water"
931,"morphine-d3","C17 H16 [2]H3 N O3",288.15503,289.16231,8.974,"mz_cloud",2413323.59765865,"francistown wwtp surface water"
1093,"morphine-d3","C17 H16 [2]H3 N O3",288.15506,289.16233,9.196,"mz_cloud",4119089.13825157,"glen valley (reclamation) surface water"
931,"morphine-d3","C17 H16 [2]H3 N O3",288.15503,289.16231,8.974,"mz_cloud",5460490.38746733,"glen valley (recreational) surface water"
8298,"morpholino(quinolin-6-yl)methanone","C14 H14 N2 O2",242.10571,243.11298,14.518,"mz_cloud",352452.281559348,"glen valley (recreational) surface water"
7448,"trans,trans-2,4-Heptadienal","C7 H10 O",110.07334,111.08061,8.076,"mz_cloud",935983.536847176,"kasane (main) surface water"
160,"trans-3-Hydroxycotinine","C10 H12 N2 O2",192.0899,193.0972,1.551,"mz_cloud",6806004.71576441,"palapye wwtp (eff) waste water"
160,"trans-3-Hydroxycotinine","C10 H12 N2 O2",192.0899,193.0972,1.551,"mz_cloud",5243529.27885429,"palapye wwtp surface water"
160,"trans-3-Hydroxycotinine","C10 H12 N2 O2",192.0899,193.0972,1.551,"mz_cloud",35722741.0007432,"francistown wwtp surface water"
160,"trans-3-Hydroxycotinine","C10 H12 N2 O2",192.0899,193.0972,1.551,"mz_cloud",1364278.47002317,"kasane wwtp (main) surface water"
