"name","sample_location","mean_area"
"ethyl 1-(4-fluorophenyl)-4-[2-(4-methoxyanilino)-2-oxoethyl]-2-methyl-5-oxo-2,5-dihydro-1H-pyrrole-3-carboxylate","sc15",590357.200541347
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc002",2612961.73863194
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc003",2547893.70617838
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc004",2352135.04608817
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc005",3128573.81179297
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc007",23717791.1291436
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc008",3719419.04682209
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc010",4640171.12773801
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc011",1978482.46708332
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc012",2273258.46663698
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc013",2334008.28231888
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc014",12054086.1981781
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc020",23269228.150324
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc023",19778662.7693109
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc15",8130461.51523176
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc16",3072984.46688888
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc17",333536.922049394
"ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","sc18",2584346.84003796
"ethyl 2-(methylthio)-4-tetrahydro-1H-pyrrol-1-yl-8-(trifluoromethyl)quinoline-3-carboxylate","sc009",612807.033354102
"ethyl 2-cyano-3-[(2-oxoazepan-3-yl)amino]acrylate","sc001",295133.474809257
"ethyl 2-cyano-3-[(2-oxoazepan-3-yl)amino]acrylate","sc003",3256174.9681223
"ethyl 2-cyano-3-[(2-oxoazepan-3-yl)amino]acrylate","sc004",5970470.07359122
"ethyl 2-cyano-3-[(2-oxoazepan-3-yl)amino]acrylate","sc005",213508.129936208
"ethyl 2-cyano-3-[(2-oxoazepan-3-yl)amino]acrylate","sc007",1178018.87521507
"ethyl 2-cyano-3-[(2-oxoazepan-3-yl)amino]acrylate","sc020",1066692.22510552
"ethyl 2-cyano-3-[(2-oxoazepan-3-yl)amino]acrylate","sc18",207122.911459933
"ethyl 2-{2-[(phenylsulfonyl)amino]-1,3-thiazol-4-yl}acetate","sc003",2540052.71432394
"ethyl 2-{2-[(phenylsulfonyl)amino]-1,3-thiazol-4-yl}acetate","sc004",3191892.33800727
"ethyl 2-{2-[(phenylsulfonyl)amino]-1,3-thiazol-4-yl}acetate","sc007",823179.330266359
"ethyl 2-{2-[(phenylsulfonyl)amino]-1,3-thiazol-4-yl}acetate","sc020",837022.698239439
"ethyl 2-{4-[(2-cyanoethyl)(methyl)amino]benzylidene}hydrazine-1-carboxylate","sc002",490164.360588672
"ethyl 2-{4-[(2-cyanoethyl)(methyl)amino]benzylidene}hydrazine-1-carboxylate","sc003",1942107.54206805
"ethyl 2-{4-[(2-cyanoethyl)(methyl)amino]benzylidene}hydrazine-1-carboxylate","sc004",3162504.14073798
"ethyl 2-{4-[(2-cyanoethyl)(methyl)amino]benzylidene}hydrazine-1-carboxylate","sc007",2142398.0543177
"ethyl 2-{4-[(2-cyanoethyl)(methyl)amino]benzylidene}hydrazine-1-carboxylate","sc18",275624.616164617
"ethyl 2-{[5-(5-nitro-2-furyl)-1,3,4-oxadiazol-2-yl]thio}acetate","sc007",1730294.96536957
"ethyl 3-cyano-6-methyl-2-(phenylthio)isonicotinate","sc020",5683365.48373904
"ethyl 3-cyano-6-methyl-2-(phenylthio)isonicotinate","sc023",1745491.81634108
"ethyl 3-cyano-6-methyl-2-(phenylthio)isonicotinate","sc16",803773.228460117
"ethyl 3-oxo-3-(1H-pyrazol-5-ylamino)propanoate","sc007",3233066.86145674
"ethyl 3-oxo-5,6-diphenyl-2,3-dihydropyridazine-4-carboxylate","sc001",288305.80105143
"ethyl 3-{[(4-methylphenyl)sulfonyl]amino}-4-piperidinobenzoate","sc010",769207.770343239
"ethyl 3-{[(4-methylphenyl)sulfonyl]amino}-4-piperidinobenzoate","sc011",1197552.53761885
"ethyl 3-{[(4-methylphenyl)sulfonyl]amino}-4-piperidinobenzoate","sc17",314559.044787592
"ethyl 3-{[(4-methylphenyl)sulfonyl]amino}-4-piperidinobenzoate","sc18",1245282.37783499
"ethyl 4-[(6-methyl-3-pyridazinyl)oxy]benzoate","sc001",432483.274994973
"ethyl 4-[(6-methyl-3-pyridazinyl)oxy]benzoate","sc002",557165.165978289
"ethyl 4-[(6-methyl-3-pyridazinyl)oxy]benzoate","sc007",1326483.96473245
"ethyl 4-[(6-methyl-3-pyridazinyl)oxy]benzoate","sc009",5940318.9000186
"ethyl 4-[(6-methyl-3-pyridazinyl)oxy]benzoate","sc010",420172.102459467
"ethyl 4-[(6-methyl-3-pyridazinyl)oxy]benzoate","sc011",282789.45809278
"ethyl 4-[(6-methyl-3-pyridazinyl)oxy]benzoate","sc013",243577.806207051
"ethyl 4-[(6-methyl-3-pyridazinyl)oxy]benzoate","sc020",1527968.35067705
"ethyl 4-[(6-methyl-3-pyridazinyl)oxy]benzoate","sc18",114239.589188417
"ethyl 5-(2-{[5-(trifluoromethyl)-2-pyridyl]sulfanyl}acetyl)-3-isoxazolecarboxylate","sc001",11311922.2102
"ethyl 5-(2-{[5-(trifluoromethyl)-2-pyridyl]sulfanyl}acetyl)-3-isoxazolecarboxylate","sc003",3059748.48209343
"ethyl 5-(2-{[5-(trifluoromethyl)-2-pyridyl]sulfanyl}acetyl)-3-isoxazolecarboxylate","sc023",1203023.42867303
"ethyl 5-(2-{[5-(trifluoromethyl)-2-pyridyl]sulfanyl}acetyl)-3-isoxazolecarboxylate","sc15",3972340.29867149
"ethyl 5-(2-{[5-(trifluoromethyl)-2-pyridyl]sulfanyl}acetyl)-3-isoxazolecarboxylate","sc16",477701.981623266
"ethyl 5-[3-(dimethylamino)allanoyl]-2-phenyl-1,3-thiazole-4-carboxylate","sc004",313256.400499581
"ethyl 5-[3-(dimethylamino)allanoyl]-2-phenyl-1,3-thiazole-4-carboxylate","sc007",416948.869766838
"fentanyl-d5","sc003",910856.401150193
"fentanyl-d5","sc005",1296382.61165132
"isobutyl 1-cyclohexyl-4-oxo-1,4-dihydroquinoline-3-carboxylate","sc003",559369.078051572
"isobutyl 1-cyclohexyl-4-oxo-1,4-dihydroquinoline-3-carboxylate","sc004",1028671.64236261
"isobutyl 1-cyclohexyl-4-oxo-1,4-dihydroquinoline-3-carboxylate","sc007",6747631.38466936
"l-Tryptophan","sc002",929673.630421363
"l-Tryptophan","sc003",4295357.35092551
"l-Tryptophan","sc004",3374241.42169897
"l-Tryptophan","sc007",2558289.56406743
"l-Tryptophan","sc008",2547895.39555942
"l-Tryptophan","sc009",4252160.7604508
"l-Tryptophan","sc013",674786.290048264
"l-Tryptophan","sc014",4703692.83571859
"l-Tryptophan","sc020",4757102.22520143
"l-Tryptophan","sc023",7524184.43055834
"l-Tryptophan","sc15",2635029.77943327
"l-Tryptophan","sc16",1310506.59031746
"l-Tryptophan","sc18",363681.197801661
"levobupivacaine","sc004",755319.314835536
"methyl (1R,4aS,9S,10S)-10-(acetyloxy)-5,9-dihydroxy-1,4a-dimethyl-2-oxo-7-(propan-2-yl)-1,2,4a,9,10,10a-hexahydrophenanthrene-1-carboxylate","sc003",1563494.74534028
"methyl (1R,4aS,9S,10S)-10-(acetyloxy)-5,9-dihydroxy-1,4a-dimethyl-2-oxo-7-(propan-2-yl)-1,2,4a,9,10,10a-hexahydrophenanthrene-1-carboxylate","sc16",890107.69537152
"methyl (1S)-6-hydroxy-7-methyl-1-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-1H,4aH,5H,6H,7H,7aH-cyclopenta[c]pyran-4-carboxylate","sc010",327572.449509001
"methyl (1S)-7-hydroxy-7-methyl-1-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-1H,4aH,5H,6H,7H,7aH-cyclopenta[c]pyran-4-carboxylate","sc18",187350.465084241
"methyl (1S,4aR,7aR)-4a-hydroxy-7-(hydroxymethyl)-1-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-1H,4aH,5H,7aH-cyclopenta[c]pyran-4-carboxylate","sc007",1349246.77654189
"methyl (3Z)-3-[2-(4-hydroxy-3-methoxybenzoyloxy)ethylidene]-4-{2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl}-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,4-dihydro-2H-pyran-5-carboxylate","sc007",15744637.5315346
"methyl (3Z)-3-[2-(4-hydroxy-3-methoxybenzoyloxy)ethylidene]-4-{2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl}-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,4-dihydro-2H-pyran-5-carboxylate","sc008",16529368.402775
"methyl 1-isopropyl-1H-1,2,3-benzotriazole-5-carboxylate","sc009",1494478.78816501
"methyl 1-isopropyl-1H-1,2,3-benzotriazole-5-carboxylate","sc020",505709.441239113
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","sc002",471744.23503162
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","sc003",3582243.45543422
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","sc004",4993392.30800116
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","sc007",1373996.57952076
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","sc008",3258861.35972845
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","sc014",2183802.01890075
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","sc020",2297865.71437691
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","sc023",2369044.76077318
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","sc15",887649.976877126
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","sc16",1206555.23216805
"methyl 2-(1,3,5-trihydroxy-4a-methyl-8-oxo-decahydronaphthalen-2-yl)prop-2-enoate","solution",228970.815101788
"methyl 2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoate","sc003",3112609.3707392
"methyl 2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoate","sc004",4962416.48587598
"methyl 2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoate","sc007",16061756.9085167
"methyl 2-[4-ethenyl-2,6-dihydroxy-3-(3-hydroxyprop-1-en-2-yl)-4-methylcyclohexyl]prop-2-enoate","sc007",3400579.87081407
"methyl 2-[4-ethenyl-2,6-dihydroxy-3-(3-hydroxyprop-1-en-2-yl)-4-methylcyclohexyl]prop-2-enoate","solution",121313.240885498
"methyl 2-cyano-3-{1-[3-(1H-imidazol-1-yl)propyl]-1H-pyrrol-2-yl}acrylate","sc003",774084.576105206
"methyl 2-cyano-3-{1-[3-(1H-imidazol-1-yl)propyl]-1H-pyrrol-2-yl}acrylate","sc009",485954.883568816
"methyl 2-cyano-3-{1-[3-(1H-imidazol-1-yl)propyl]-1H-pyrrol-2-yl}acrylate","sc020",799054.61919698
"methyl 2-cyano-3-{1-[3-(1H-imidazol-1-yl)propyl]-1H-pyrrol-2-yl}acrylate","sc023",2787573.9792309
"methyl 2-ethyl-4-[(3R,4R,5S)-5-hydroxy-4,5-dimethyl-2-oxooxolan-3-yl]-2-methyl-3-oxobutanoate","sc003",858601.238773115
"methyl 2-ethyl-4-[(3R,4R,5S)-5-hydroxy-4,5-dimethyl-2-oxooxolan-3-yl]-2-methyl-3-oxobutanoate","sc010",8423522.84470098
"methyl 2-ethyl-4-[(3R,4R,5S)-5-hydroxy-4,5-dimethyl-2-oxooxolan-3-yl]-2-methyl-3-oxobutanoate","sc18",169021.74981402
"methyl 2-{[(1,3,3-trimethylbicyclo[2.2.1]hept-2-yl)amino]sulfonyl}benzoate","sc003",872292.841152002
"methyl 2-{[(1,3,3-trimethylbicyclo[2.2.1]hept-2-yl)amino]sulfonyl}benzoate","sc004",1003369.24422006
"methyl 2-{[(1,3,3-trimethylbicyclo[2.2.1]hept-2-yl)amino]sulfonyl}benzoate","sc007",2241626.7830043
"methyl 2-{[(1,3,3-trimethylbicyclo[2.2.1]hept-2-yl)amino]sulfonyl}benzoate","sc020",1418740.84468509
"methyl 3,4,5-trihydroxycyclohex-1-ene-1-carboxylate","sc010",872656.147620459
"methyl 3,4,5-trihydroxycyclohex-1-ene-1-carboxylate","sc011",1574478.86196318
"methyl 3,4,5-trihydroxycyclohex-1-ene-1-carboxylate","sc18",923456.597369523
"methyl 3-amino-4-(isopropylsulfonyl)-5-tetrahydro-1H-pyrrol-1-ylthiophene-2-carboxylate","sc007",870116.632569575
"methyl 3-amino-4-(isopropylsulfonyl)-5-tetrahydro-1H-pyrrol-1-ylthiophene-2-carboxylate","sc18",320246.060241879
"methyl 3-ethenyl-4-({6-[2-(4-hydroxyphenyl)ethyl]-4-oxooxan-2-yl}methyl)-2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,4-dihydro-2H-pyran-5-carboxylate","sc15",282628.933285509
"methyl 4-[2-(aminocarbonyl)carbohydrazonoyl]-1-methyl-1H-pyrrole-2-carboxylate","sc007",578977.762918918
"methyl 4-[2-(aminocarbonyl)carbohydrazonoyl]-1-methyl-1H-pyrrole-2-carboxylate","sc008",415937.079171867
"methyl 4-[2-(aminocarbonyl)carbohydrazonoyl]-1-methyl-1H-pyrrole-2-carboxylate","sc010",979162.344529328
"methyl 4-[2-(aminocarbonyl)carbohydrazonoyl]-1-methyl-1H-pyrrole-2-carboxylate","sc18",2056153.0349675
"methyl 4-oxo-4H-benzo[4,5]imidazo[2,1-b][1,3]thiazine-2-carboxylate","sc001",114401.25730855
"methyl 4-oxo-4H-benzo[4,5]imidazo[2,1-b][1,3]thiazine-2-carboxylate","sc002",105547.102499314
"methyl 4-oxo-4H-benzo[4,5]imidazo[2,1-b][1,3]thiazine-2-carboxylate","sc010",505332.055825177
"methyl 4-oxo-4H-benzo[4,5]imidazo[2,1-b][1,3]thiazine-2-carboxylate","sc011",292796.368214177
"methyl 4-oxo-4H-benzo[4,5]imidazo[2,1-b][1,3]thiazine-2-carboxylate","sc020",267842.099808747
"methyl 4-oxo-4H-benzo[4,5]imidazo[2,1-b][1,3]thiazine-2-carboxylate","sc023",279153.173332812
"morphine-d3","qc15x",692731.261111536
"morphine-d3","sc001",729507.742636074
"morphine-d3","sc003",12746789.249349
"morphine-d3","sc004",7643977.69879569
"morphine-d3","sc005",1333672.5529619
"morphine-d3","sc007",14408101.6110827
"morphine-d3","sc008",1876333.79620574
"morphine-d3","sc009",3707053.05245793
"morphine-d3","sc010",980771.66038884
"morphine-d3","sc011",880354.655208479
"morphine-d3","sc012",653486.820497382
"morphine-d3","sc013",866009.722998791
"morphine-d3","sc014",4506339.68542725
"morphine-d3","sc020",20440094.8800393
"morphine-d3","sc023",6825307.88533871
"morphine-d3","sc15",13260612.4478101
"morphine-d3","sc16",5931192.20823537
"morphine-d3","sc17",758659.075290015
"morphine-d3","sc18",4476834.84571159
"morphine-d3","solution",120026.944040874
"morpholino(quinolin-6-yl)methanone","sc001",368408.448641918
"morpholino(quinolin-6-yl)methanone","sc002",319826.407726733
"morpholino(quinolin-6-yl)methanone","sc003",5560790.69397018
"morpholino(quinolin-6-yl)methanone","sc004",6569624.06799298
"morpholino(quinolin-6-yl)methanone","sc007",14462252.6315334
"morpholino(quinolin-6-yl)methanone","sc008",3448459.84924079
"morpholino(quinolin-6-yl)methanone","sc010",1410386.0836116
"morpholino(quinolin-6-yl)methanone","sc011",898359.89015449
"morpholino(quinolin-6-yl)methanone","sc014",2284223.47758377
"morpholino(quinolin-6-yl)methanone","sc020",5021497.61083361
"morpholino(quinolin-6-yl)methanone","sc023",3254518.14873763
"morpholino(quinolin-6-yl)methanone","sc15",2685884.6363902
"morpholino(quinolin-6-yl)methanone","sc16",889469.309506063
"morpholino(quinolin-6-yl)methanone","sc17",244067.692129311
"morpholino(quinolin-6-yl)methanone","sc18",1892250.53028494
"octadec-9-ynoic acid","sc001",1907871.35490482
"octadec-9-ynoic acid","sc002",2602836.16176412
"octadec-9-ynoic acid","sc003",4952259.90223182
"octadec-9-ynoic acid","sc004",9822470.17944769
"octadec-9-ynoic acid","sc005",3422491.08345622
"octadec-9-ynoic acid","sc007",2590758.57737951
"octadec-9-ynoic acid","sc008",1857140.24991556
"octadec-9-ynoic acid","sc009",1433829.88221841
"octadec-9-ynoic acid","sc010",1553049.06312278
"octadec-9-ynoic acid","sc011",1463420.23405281
"octadec-9-ynoic acid","sc012",1300029.09719216
"octadec-9-ynoic acid","sc013",1394770.61810888
"octadec-9-ynoic acid","sc014",1944447.86521314
"octadec-9-ynoic acid","sc020",1751058.74828031
"octadec-9-ynoic acid","sc023",2027696.96124444
"octadec-9-ynoic acid","sc15",1478762.16692497
"octadec-9-ynoic acid","sc16",1416681.70778462
"octadec-9-ynoic acid","sc17",1253509.74231815
"octadec-9-ynoic acid","sc18",1193121.28062675
"octadec-9-ynoic acid","solution",1376517.40671457
"pentane-1,2,3,4,5-pentol","sc001",925375.527619584
"pentane-1,2,3,4,5-pentol","sc003",890542.555266205
"prasugrel","sc004",756920.687300498
"prasugrel","sc007",4881244.54002797
"prasugrel","sc020",994443.0400721
"prasugrel","sc023",605957.379437279
"quinoxaline-2,3-dithiol","sc008",473842.452215261
"tert-Butylhydroquinone","sc004",1960309.87124432
"tert-Butylhydroquinone","sc010",1947396.04018764
"tert-Butylhydroquinone","sc012",1118393.21485611
"tert-butyl 4-{[(8-quinolinylsulfonyl)amino]methyl}tetrahydro-1(2H)-pyridinecarboxylate","sc007",2241180.2750589
"tetranor-12(R)-HETE","sc002",11394484.0668568
"tetranor-12(R)-HETE","sc003",2440394.23687322
"tetranor-12(R)-HETE","sc004",2222744.77891043
"tetranor-12(R)-HETE","sc014",3398580.99984938
"tetranor-12(R)-HETE","sc020",1437198.19067871
"tetranor-12(R)-HETE","sc18",473801.123896551
"trans,trans-2,4-Heptadienal","sc010",871930.182843055
"trans-3-Hydroxycotinine","sc003",6731482.16052605
"trans-3-Hydroxycotinine","sc004",5257721.29224136
"trans-3-Hydroxycotinine","sc007",36344114.863592
"trans-3-Hydroxycotinine","sc008",1363721.00076484
"trans-3-Hydroxycotinine","sc009",2131175.18088597
"trans-3-Hydroxycotinine","sc010",479125.052700643
"trans-3-Hydroxycotinine","sc011",1250625.40822919
"trans-3-Hydroxycotinine","sc012",401332.004388322
"trans-3-Hydroxycotinine","sc013",1040165.8283502
"trans-3-Hydroxycotinine","sc014",10656361.833661
"trans-3-Hydroxycotinine","sc020",3118945.61137696
"trans-3-Hydroxycotinine","sc023",5964448.81203911
"trans-3-Hydroxycotinine","sc15",6821335.57774561
"trans-3-Hydroxycotinine","sc16",1781531.08429572
"trans-3-Hydroxycotinine","sc17",530894.576266713
"trans-3-Hydroxycotinine","sc18",3434878.81957046
"trans-3-Indoleacrylic acid","sc001",255079.266735476
"trans-3-Indoleacrylic acid","sc002",1355642.51148504
"trans-3-Indoleacrylic acid","sc003",2408183.16647542
"trans-3-Indoleacrylic acid","sc004",2622977.02978597
"trans-3-Indoleacrylic acid","sc005",469122.410891301
"trans-3-Indoleacrylic acid","sc010",819249.927849579
"trans-3-Indoleacrylic acid","sc18",383691.737293378
"trans-Zeatin","sc007",7755896.73767336
"trans-Zeatin","sc014",4770196.04179552
"trans-Zeatin","sc15",4848087.62366743
"{(2R,4S,5R)-5-[1-Methyl-3-(2-naphthyl)-1H-pyrazol-5-yl]-1-azabicyclo[2.2.2]oct-2-yl}methyl propylcarbamate","sc003",1889344.11473616
"{(2R,4S,5R)-5-[1-Methyl-3-(2-naphthyl)-1H-pyrazol-5-yl]-1-azabicyclo[2.2.2]oct-2-yl}methyl propylcarbamate","sc004",941510.57526301
"{(2R,4S,5R)-5-[1-Methyl-3-(2-naphthyl)-1H-pyrazol-5-yl]-1-azabicyclo[2.2.2]oct-2-yl}methyl propylcarbamate","sc007",17062642.0595412
"{(2R,4S,5R)-5-[1-Methyl-3-(2-naphthyl)-1H-pyrazol-5-yl]-1-azabicyclo[2.2.2]oct-2-yl}methyl propylcarbamate","sc020",4627553.6224251
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","qc15x",3637128.49699121
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc001",862942.183045415
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc002",444250.461057937
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc003",99061469.9230779
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc004",124809057.114655
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc005",1311696.82527559
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc007",100649991.417966
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc008",13795078.3268121
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc009",2284477.84619549
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc010",10742037.2532607
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc011",6495978.42507539
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc012",2260684.41099069
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc013",9944767.11048845
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc014",27244885.2034416
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc020",57096658.7106443
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc023",33466431.1674005
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc15",61677949.1990599
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc16",37791370.2925875
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc17",801395.335998243
"{(3R,4S)-1-(2,2-Dimethylpropanoyl)-3-[(6-methoxy-3,4-dihydro-1-isoquinolinyl)methyl]-4-piperidinyl}acetic acid","sc18",681393.412149954
"{(3R,4S)-1-(4-Fluorobenzoyl)-3-[2-(4-phenyl-1-piperazinyl)ethyl]-4-piperidinyl}acetic acid","sc020",1518156.83548875
"{(3R,4S)-1-(4-Fluorobenzoyl)-3-[2-(4-phenyl-1-piperazinyl)ethyl]-4-piperidinyl}acetic acid","sc023",598368.347487196
"{(3R,4S)-1-(Cyclobutylcarbonyl)-3-[2-(4-phenyl-1-piperazinyl)ethyl]-4-piperidinyl}acetic acid","sc003",2358193.29100812
"{(3R,4S)-1-(Cyclobutylcarbonyl)-3-[2-(4-phenyl-1-piperazinyl)ethyl]-4-piperidinyl}acetic acid","sc004",3044540.12295532
"{(3R,4S)-1-(Cyclobutylcarbonyl)-3-[2-(4-phenyl-1-piperazinyl)ethyl]-4-piperidinyl}acetic acid","sc007",1304442.26163547
"{(3R,4S)-1-(Cyclobutylcarbonyl)-3-[2-(4-phenyl-1-piperazinyl)ethyl]-4-piperidinyl}acetic acid","sc008",3485664.45485506
"{(3R,4S)-1-(Cyclobutylcarbonyl)-3-[2-(4-phenyl-1-piperazinyl)ethyl]-4-piperidinyl}acetic acid","sc023",2172507.25603943
"{(3R,4S)-1-(Phenylacetyl)-3-[2-(4-phenyl-1-piperazinyl)ethyl]-4-piperidinyl}acetic acid","sc003",1351279.96775601
